timestamp,open,high,low,close,volume
1757344860000,112808.52,112839.27,112779.38,112789.54,6.34314
1757344920000,112789.55,112862.7,112789.54,112854.83,18.42788
1757344980000,112854.83,112890.0,112840.3,112890.0,11.23588
1757345040000,112890.0,112924.37,112846.19,112857.45,33.48366
1757345100000,112857.45,112913.46,112793.47,112793.48,18.11291
1757345160000,112793.47,112805.6,112734.0,112778.64,22.82948
1757345220000,112778.64,112786.49,112754.78,112773.99,5.26092
1757345280000,112773.99,112813.44,112773.99,112813.44,5.01611
1757345340000,112813.45,112846.58,112813.44,112838.03,6.51151
1757345400000,112838.02,112839.56,112763.54,112791.14,12.63803
1757345460000,112791.14,112816.32,112760.81,112790.74,6.23889
1757345520000,112790.75,112798.14,112747.26,112798.13,7.82843
1757345580000,112798.13,112798.14,112771.34,112779.99,9.11029
1757345640000,112780.0,112798.35,112767.94,112767.94,4.45265
1757345700000,112767.95,112767.95,112678.12,112678.13,13.02471
1757345760000,112678.13,112744.68,112651.78,112651.78,8.57047
1757345820000,112651.78,112651.79,112612.63,112612.63,7.02441
1757345880000,112612.64,112626.6,112602.27,112626.59,4.05871
1757345940000,112626.59,112643.8,112626.59,112643.79,6.04414
1757346000000,112643.8,112649.99,112612.16,112629.29,4.62502
1757346060000,112629.3,112629.3,112599.71,112626.7,5.03671
1757346120000,112626.69,112643.78,112593.49,112593.5,7.8259
1757346180000,112593.5,112612.0,112593.49,112594.75,3.60051
1757346240000,112594.76,112645.16,112593.49,112645.16,5.28811
1757346300000,112645.16,112672.32,112610.0,112610.0,11.65838
1757346360000,112610.0,112616.85,112581.04,112587.01,10.54015
1757346420000,112587.01,112619.87,112570.0,112570.0,6.97146
1757346480000,112570.01,112606.85,112565.99,112596.01,3.40945
1757346540000,112596.02,112628.54,112574.39,112618.85,11.91015
1757346600000,112618.85,112618.86,112560.0,112574.01,5.57925
1757346660000,112574.01,112588.83,112550.0,112582.0,9.81177
1757346720000,112582.01,112582.01,112543.49,112543.49,5.81963
1757346780000,112543.49,112595.43,112543.49,112578.0,11.47543
1757346840000,112578.0,112615.58,112577.99,112615.57,4.92186
1757346900000,112615.57,112615.58,112546.95,112546.95,11.32325
1757346960000,112546.95,112566.46,112526.61,112549.62,46.38853
1757347020000,112549.63,112581.38,112549.63,112581.37,2.92711
1757347080000,112581.38,112606.52,112581.38,112598.0,9.75253
1757347140000,112597.99,112631.75,112597.99,112631.75,2.05184
1757347200000,112631.74,112652.02,112631.74,112633.75,12.59872
1757347260000,112633.75,112640.79,112588.73,112588.75,11.81025
1757347320000,112588.74,112607.97,112575.96,112575.96,6.2062
1757347380000,112575.97,112575.97,112550.0,112568.44,5.88824
1757347440000,112568.44,112594.3,112568.44,112570.66,7.16642
1757347500000,112570.65,112570.66,112530.0,112530.0,7.74973
1757347560000,112530.0,112530.01,112508.5,112508.51,4.00296
1757347620000,112508.51,112562.37,112508.51,112545.56,10.76176
1757347680000,112545.57,112583.37,112525.29,112525.29,4.19726
1757347740000,112525.29,112525.3,112442.17,112444.0,15.60586
1757347800000,112444.0,112467.99,112420.0,112420.0,18.78755
1757347860000,112420.0,112474.0,112418.53,112473.99,14.13145
1757347920000,112473.99,112474.0,112422.82,112433.45,6.38405
1757347980000,112433.46,112433.46,112419.82,112421.82,7.9048
1757348040000,112421.83,112427.99,112417.54,112417.57,5.04553
1757348100000,112417.56,112417.57,112350.94,112375.0,13.87141
1757348160000,112375.0,112391.0,112358.48,112358.48,3.58122
1757348220000,112358.48,112358.49,112293.18,112325.46,9.89233
1757348280000,112325.45,112384.89,112325.45,112365.99,6.84915
1757348340000,112365.99,112380.0,112359.57,112380.0,3.18095
1757348400000,112379.99,112396.45,112325.51,112325.52,9.67071
1757348460000,112325.51,112396.45,112325.51,112396.45,2.4621
1757348520000,112396.45,112417.57,112391.0,112400.0,4.24716
1757348580000,112400.0,112410.14,112399.99,112409.45,2.35387
1757348640000,112409.45,112431.46,112409.44,112409.44,10.03828
1757348700000,112409.44,112517.61,112409.44,112508.02,26.60021
1757348760000,112508.02,112611.24,112500.0,112600.0,31.5655
1757348820000,112599.99,112602.56,112584.0,112584.01,2.85512
1757348880000,112584.01,112613.32,112582.6,112613.32,7.03795
1757348940000,112613.31,112670.06,112613.31,112642.42,7.64129
1757349000000,112642.42,112652.28,112614.09,112619.55,7.50703
1757349060000,112619.54,112619.55,112568.09,112568.09,3.73784
1757349120000,112568.1,112568.1,112522.97,112522.97,4.58229
1757349180000,112522.97,112560.6,112522.97,112546.32,2.14853
1757349240000,112546.32,112560.59,112546.32,112552.0,5.9031
1757349300000,112552.01,112579.24,112532.04,112537.78,8.76939
1757349360000,112537.77,112543.59,112455.56,112459.65,7.07342
1757349420000,112459.65,112459.65,112347.76,112347.76,12.39017
1757349480000,112347.76,112347.77,112322.27,112347.76,6.80888
1757349540000,112347.77,112370.84,112325.26,112331.99,6.8517
1757349600000,112331.99,112422.63,112312.48,112360.71,28.4627
1757349660000,112360.71,112411.0,112319.87,112358.78,18.17884
1757349720000,112358.78,112422.63,112332.26,112422.63,9.07445
1757349780000,112422.62,112475.41,112400.64,112475.4,7.76271
1757349840000,112475.4,112499.42,112469.63,112479.56,13.1648
1757349900000,112479.56,112479.57,112392.33,112392.34,5.05053
1757349960000,112392.34,112392.34,112351.1,112351.11,5.86227
1757350020000,112351.11,112351.11,112294.97,112299.83,14.61127
1757350080000,112299.83,112333.84,112299.83,112333.84,5.11315
1757350140000,112333.84,112347.82,112333.83,112347.81,2.56343
1757350200000,112347.82,112359.99,112328.5,112359.99,2.97543
1757350260000,112359.99,112379.45,112358.37,112364.44,4.28456
1757350320000,112364.45,112364.45,112360.0,112360.01,1.03544
1757350380000,112360.01,112420.0,112360.0,112408.31,3.19281
1757350440000,112408.31,112422.63,112408.3,112422.62,7.33344
1757350500000,112422.63,112473.24,112422.63,112440.0,8.7105
1757350560000,112440.0,112464.52,112430.32,112464.51,3.70275
1757350620000,112464.51,112464.51,112453.89,112453.89,1.19477
1757350680000,112453.89,112453.9,112387.97,112387.97,3.86475
1757350740000,112387.98,112398.01,112382.71,112398.0,1.93426
1757350800000,112398.01,112400.0,112365.48,112399.99,6.34289
1757350860000,112399.99,112400.0,112322.79,112322.79,7.22807
1757350920000,112322.79,112373.33,112304.0,112373.33,14.40195
1757350980000,112373.33,112391.05,112320.04,112337.51,7.30273
1757351040000,112337.52,112355.94,112320.98,112320.98,7.59806
1757351100000,112320.98,112330.11,112271.59,112276.0,9.14197
1757351160000,112275.99,112284.0,112209.17,112243.37,102.13686
1757351220000,112243.38,112263.41,112232.53,112259.42,5.15942
1757351280000,112259.42,112271.91,112258.24,112271.91,3.57843
1757351340000,112271.91,112281.73,112271.9,112271.92,5.187
1757351400000,112271.91,112346.75,112271.91,112346.75,5.59477
1757351460000,112346.75,112380.0,112325.31,112325.32,7.64872
1757351520000,112325.32,112360.45,112325.31,112356.43,10.19859
1757351580000,112356.43,112356.44,112341.1,112341.1,2.72055
1757351640000,112341.1,112341.11,112330.0,112330.0,3.79511
1757351700000,112330.01,112400.0,112330.01,112399.99,4.75611
1757351760000,112399.99,112400.0,112392.21,112396.12,5.05795
1757351820000,112396.12,112396.13,112369.55,112395.8,7.37665
1757351880000,112395.8,112422.63,112395.8,112422.63,7.95841
1757351940000,112422.63,112422.63,112394.93,112394.94,11.5002
1757352000000,112394.93,112491.95,112394.93,112463.41,18.18126
1757352060000,112463.41,112463.42,112428.95,112454.65,3.62755
1757352120000,112454.66,112504.99,112454.65,112504.98,5.04727
1757352180000,112504.99,112522.97,112504.98,112517.88,5.1973
1757352240000,112517.88,112528.0,112517.88,112527.99,3.54095
1757352300000,112527.99,112531.6,112505.92,112505.93,4.87181
1757352360000,112505.93,112505.93,112481.85,112494.42,3.16615
1757352420000,112494.42,112505.68,112494.42,112505.67,1.81988
1757352480000,112505.68,112518.12,112505.67,112515.3,3.31083
1757352540000,112515.29,112518.12,112515.29,112518.12,0.86768
1757352600000,112518.11,112531.6,112458.82,112458.83,11.69142
1757352660000,112458.82,112465.45,112447.1,112465.44,7.26196
1757352720000,112465.44,112465.45,112427.52,112427.53,4.28669
1757352780000,112427.52,112459.01,112422.62,112422.62,3.36721
1757352840000,112422.63,112431.12,112413.39,112431.12,2.22842
1757352900000,112431.12,112450.46,112431.11,112449.98,3.42758
1757352960000,112449.98,112449.98,112420.8,112420.8,3.62926
1757353020000,112420.81,112432.0,112398.25,112398.25,4.36343
1757353080000,112398.26,112407.99,112398.25,112402.66,1.88719
1757353140000,112402.66,112402.67,112385.67,112397.83,4.7239
1757353200000,112397.82,112403.98,112394.99,112403.97,3.49227
1757353260000,112403.97,112403.98,112320.77,112320.77,11.40879
1757353320000,112320.78,112353.99,112288.86,112307.99,6.59941
1757353380000,112307.99,112315.7,112279.49,112279.49,6.11898
1757353440000,112279.49,112279.5,112250.97,112250.98,4.50279
1757353500000,112250.98,112271.82,112239.17,112271.81,6.19059
1757353560000,112271.81,112271.82,112221.93,112244.39,6.43367
1757353620000,112244.39,112276.36,112244.38,112276.35,6.34011
1757353680000,112276.36,112331.32,112276.35,112331.32,4.43004
1757353740000,112331.31,112331.31,112291.73,112291.73,3.02328
1757353800000,112291.73,112291.74,112261.22,112261.22,2.43624
1757353860000,112261.22,112261.22,112196.0,112205.98,6.52778
1757353920000,112205.98,112205.99,112138.11,112138.11,4.85262
1757353980000,112138.11,112138.12,112083.74,112121.41,12.96039
1757354040000,112121.41,112173.92,112075.2,112173.91,10.29443
1757354100000,112173.91,112231.17,112154.22,112199.01,13.70195
1757354160000,112199.01,112209.97,112172.75,112180.0,10.2154
1757354220000,112180.0,112215.95,112180.0,112188.0,1.93266
1757354280000,112188.0,112201.97,112188.0,112197.98,4.01777
1757354340000,112197.99,112214.77,112197.98,112214.4,4.6176
1757354400000,112214.41,112238.81,112197.98,112228.01,5.02186
1757354460000,112228.01,112272.16,112228.0,112272.16,7.4514
1757354520000,112272.16,112290.08,112258.2,112290.08,4.00061
1757354580000,112290.08,112290.09,112267.83,112289.63,2.80799
1757354640000,112289.64,112289.64,112237.99,112245.12,10.83523
1757354700000,112245.12,112304.0,112245.11,112303.99,7.95684
1757354760000,112303.99,112304.0,112288.0,112291.03,2.69338
1757354820000,112291.04,112304.0,112261.34,112261.35,2.01778
1757354880000,112261.34,112261.35,112204.97,112211.97,8.4733
1757354940000,112211.98,112254.3,112202.6,112202.6,4.79206
1757355000000,112202.6,112254.53,112184.97,112254.52,8.63775
1757355060000,112254.53,112254.53,112212.89,112235.98,3.87055
1757355120000,112235.98,112246.78,112232.06,112236.87,2.17528
1757355180000,112236.86,112290.66,112231.96,112290.65,2.81569
1757355240000,112290.66,112290.66,112274.55,112281.99,2.29571
1757355300000,112281.99,112357.55,112281.99,112357.55,7.74444
1757355360000,112357.54,112374.4,112357.54,112374.39,5.39886
1757355420000,112374.4,112431.46,112366.35,112431.45,8.16059
1757355480000,112431.45,112431.46,112431.45,112431.46,2.0639
1757355540000,112431.45,112439.35,112420.22,112430.0,3.37746
1757355600000,112430.0,112435.14,112409.35,112423.54,3.64085
1757355660000,112423.54,112436.72,112401.23,112404.5,13.89083
1757355720000,112404.5,112404.5,112354.95,112362.0,2.51345
1757355780000,112361.99,112376.5,112354.95,112354.96,2.74925
1757355840000,112354.95,112391.02,112354.95,112359.86,1.76493
1757355900000,112359.86,112383.65,112334.5,112348.3,3.92664
1757355960000,112348.29,112372.71,112348.29,112372.57,2.78979
1757356020000,112372.57,112390.0,112372.57,112384.11,1.49995
1757356080000,112384.12,112404.5,112384.11,112404.5,2.30416
1757356140000,112404.5,112404.5,112385.19,112385.2,8.77595
1757356200000,112385.19,112385.19,112372.9,112384.15,5.82172
1757356260000,112384.15,112395.06,112365.02,112365.02,4.78703
1757356320000,112365.02,112365.03,112339.99,112339.99,6.60015
1757356380000,112339.99,112359.99,112331.31,112347.99,16.83282
1757356440000,112348.0,112359.13,112348.0,112359.12,1.81678
1757356500000,112359.13,112369.07,112355.03,112364.61,5.11076
1757356560000,112364.62,112364.62,112322.27,112322.27,6.35561
1757356620000,112322.27,112332.0,112310.0,112310.01,3.01882
1757356680000,112310.0,112342.32,112287.91,112287.91,4.29055
1757356740000,112287.92,112297.5,112274.25,112279.17,3.16159
1757356800000,112279.18,112301.86,112257.46,112269.52,5.03701
1757356860000,112269.52,112296.99,112269.52,112296.99,3.01479
1757356920000,112296.98,112319.94,112296.98,112319.93,2.72721
1757356980000,112319.93,112328.02,112309.92,112326.17,4.16398
1757357040000,112326.16,112326.17,112326.16,112326.16,0.97788
